Device	Inserts (in millions)	Cost (in hours)
IntelMEM_ReproRead_FlushRead	1230	6.446709
IntelMEM_ReproRead_FlushRead	1240	6.468564
IntelMEM_ReproRead_FlushRead	1250	6.486619
IntelMEM_ReproRead_FlushRead	1260	6.501081
IntelMEM_ReproRead_FlushRead	1270	6.511745
IntelMEM_ReproRead_FlushRead	1280	6.519542
IntelMEM_ReproRead_FlushRead	1290	6.523533
IntelMEM_ReproRead_FlushRead	1300	6.525392
IntelMEM_ReproRead_FlushRead	1310	6.526257
IntelMEM_ReproRead_FlushRead	1320	6.526836
IntelMEM_ReproRead_FlushRead	1330	6.527004
IntelMEM_ReproRead_FlushRead	1340	6.527105
IntelMEM_ReproRead_FlushRead	1350	6.527241
IntelMEM_ReproRead_FlushRead	1360	6.527427
IntelMEM_ReproRead_FlushRead	1370	6.527848
IntelMEM_ReproRead_FlushRead	1380	6.528370
IntelMEM_ReproRead_FlushRead	1390	6.529166
IntelMEM_ReproRead_FlushRead	1400	6.530370
IntelMEM_ReproRead_FlushRead	1410	6.532188
IntelMEM_ReproRead_FlushRead	1420	6.534332
IntelMEM_ReproRead_FlushRead	1430	6.537596
IntelMEM_ReproRead_FlushRead	1440	6.542098
IntelMEM_ReproRead_FlushRead	1450	6.548840
IntelMEM_ReproRead_FlushRead	1460	6.557114
IntelMEM_ReproRead_FlushRead	1470	6.567726
IntelMEM_ReproRead_FlushRead	1480	6.580446
IntelMEM_ReproRead_FlushRead	1490	6.595211
IntelMEM_ReproRead_FlushRead	1500	6.614155
