Device	Inserts (in millions)	Cost (in hours)
IntelMEM_ReproScan_FlushScan	1180	1620807.899457
IntelMEM_ReproScan_FlushScan	1190	1688537.760291
IntelMEM_ReproScan_FlushScan	1200	1745318.693381
IntelMEM_ReproScan_FlushScan	1210	1785963.982393
IntelMEM_ReproScan_FlushScan	1220	1814740.124292
IntelMEM_ReproScan_FlushScan	1230	1837762.112582
IntelMEM_ReproScan_FlushScan	1240	1856942.574868
IntelMEM_ReproScan_FlushScan	1250	1873260.495094
IntelMEM_ReproScan_FlushScan	1260	1886151.131889
IntelMEM_ReproScan_FlushScan	1270	1895714.336466
IntelMEM_ReproScan_FlushScan	1280	1902706.925964
IntelMEM_ReproScan_FlushScan	1290	1906649.772586
IntelMEM_ReproScan_FlushScan	1300	1908557.810404
IntelMEM_ReproScan_FlushScan	1310	1909575.203207
IntelMEM_ReproScan_FlushScan	1320	1910125.148578
IntelMEM_ReproScan_FlushScan	1330	1910330.053502
IntelMEM_ReproScan_FlushScan	1340	1910406.554027
IntelMEM_ReproScan_FlushScan	1350	1910514.355929
IntelMEM_ReproScan_FlushScan	1360	1910638.450738
IntelMEM_ReproScan_FlushScan	1370	1910833.806967
IntelMEM_ReproScan_FlushScan	1380	1911069.972545
IntelMEM_ReproScan_FlushScan	1390	1911696.223258
IntelMEM_ReproScan_FlushScan	1400	1912629.964785
IntelMEM_ReproScan_FlushScan	1410	1914036.406131
IntelMEM_ReproScan_FlushScan	1420	1916302.099369
IntelMEM_ReproScan_FlushScan	1430	1919128.886045
IntelMEM_ReproScan_FlushScan	1440	1923279.200231
IntelMEM_ReproScan_FlushScan	1450	1928860.551414
IntelMEM_ReproScan_FlushScan	1460	1936192.115289
IntelMEM_ReproScan_FlushScan	1470	1944986.915662
IntelMEM_ReproScan_FlushScan	1480	1955017.892806
IntelMEM_ReproScan_FlushScan	1490	1967658.760729
IntelMEM_ReproScan_FlushScan	1500	1982779.302330
