Device	Inserts (in millions)	Cost (in hours)
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	870	0.631527
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	880	0.632512
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	890	0.634308
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	900	0.637554
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	910	0.642561
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	920	0.651302
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	930	0.663487
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	940	0.677604
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	950	0.700604
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	960	0.728251
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	970	0.759890
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	980	0.791828
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	990	0.817950
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1000	0.839841
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1010	0.856216
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1020	0.868747
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1030	0.876036
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1040	0.883438
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1050	0.887524
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1060	0.891917
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1070	0.895174
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1080	0.897433
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1090	0.899628
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1100	0.902448
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1110	0.904329
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1120	1.156873
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1130	1.159887
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1140	1.163914
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1150	1.170217
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1160	1.183343
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1170	1.204941
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1180	1.241726
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1190	1.289354
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1200	1.328290
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1210	1.361449
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1220	1.383963
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1230	1.402663
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1240	1.417021
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1250	1.429572
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1260	1.439717
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1270	1.447725
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1280	1.454124
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1290	1.459908
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1300	1.464681
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1310	1.469421
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1320	1.472919
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1330	1.724315
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1340	1.726529
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1350	1.728461
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1360	1.731228
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1370	1.732961
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1380	1.735635
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1390	1.740185
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1400	1.746722
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1410	1.755648
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1420	1.768588
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1430	1.784284
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1440	1.801302
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1450	1.829220
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1460	1.862931
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1470	1.896990
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1480	1.927479
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1490	1.958375
IntelMEM_ECP_ClusterAbs_LeadAbs_Scan	1500	2.085350
