Device	Inserts (in millions)	Cost (in hours)
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	880	0.594444
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	890	0.606409
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	900	0.618995
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	910	0.624369
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	920	0.625299
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	930	0.625441
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	940	0.625467
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	950	0.625536
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	960	0.625827
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	970	0.882197
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	980	0.889585
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	990	0.906816
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1000	0.939373
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1010	0.982272
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1020	1.023736
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1030	1.058453
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1040	1.083547
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1050	1.100163
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1060	1.111383
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1070	1.119016
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1080	1.123876
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1090	1.126339
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1100	1.128099
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1110	1.129697
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1120	1.130882
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1130	1.132175
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1140	1.133174
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1150	1.343750
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1160	1.344028
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1170	1.344146
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1180	1.344159
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1190	1.344159
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1200	1.344159
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1210	1.344159
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1220	1.344159
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1230	1.344159
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1240	1.344159
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1250	1.344159
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1260	1.344211
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1270	1.344345
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1280	1.572996
IntelMEM_ECP_ClusterAvg_LeadAvg_Scan	1290	1.573396
