Device	Inserts (in millions)	Cost (in hours)
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	910	0.511188
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	920	0.512151
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	930	0.512858
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	940	0.513647
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	950	0.514251
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	960	0.514639
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	970	0.514806
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	980	0.514873
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	990	0.514910
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1000	0.514997
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1010	0.515330
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1020	0.515613
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1030	0.517067
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1040	0.517454
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1050	0.517777
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1060	0.518240
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1070	0.519138
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1080	0.520494
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1090	0.522371
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1100	0.525582
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1110	0.526235
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1120	0.529875
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1130	0.544920
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1140	0.687142
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1150	0.746327
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1160	0.785390
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1170	0.810686
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1180	0.825632
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1190	0.834313
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1200	0.840042
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1210	0.844776
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1220	0.848196
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1230	0.849931
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1240	0.851322
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1250	0.853598
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1260	0.854550
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1270	0.855487
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1280	0.856055
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1290	0.856524
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1300	0.857114
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1310	0.857721
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1320	0.858439
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1330	0.859223
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1340	0.860088
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1350	0.860806
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1360	0.861540
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1370	0.862054
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1380	0.862785
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1390	0.863470
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1400	0.863888
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1410	0.864298
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1420	0.864836
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1430	0.865240
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1440	0.865458
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1450	0.865686
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1460	0.866002
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1470	0.866390
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1480	0.866805
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1490	0.867880
IntelMEM_ECP_ClusterAvg_LeadAbs_Read	1500	1.008543
