Device	Inserts (in millions)	Cost (in hours)
NV_P_5050	20	0.002010
NV_P_5050	30	0.237628
NV_P_5050	40	0.237628
NV_P_5050	50	0.242169
NV_P_5050	60	1.217811
NV_P_5050	70	1.221822
NV_P_5050	80	1.221822
NV_P_5050	90	1.221822
NV_P_5050	100	1.239945
NV_P_5050	110	1.463537
NV_P_5050	120	1.745461
NV_P_5050	130	1.749535
NV_P_5050	140	1.749535
NV_P_5050	150	1.749535
NV_P_5050	160	1.749735
NV_P_5050	170	1.790284
NV_P_5050	180	1.934443
NV_P_5050	190	2.201087
NV_P_5050	200	2.507273
NV_P_5050	210	2.530702
NV_P_5050	220	2.530702
NV_P_5050	230	2.530702
NV_P_5050	240	2.530702
NV_P_5050	250	2.530835
NV_P_5050	260	2.538691
NV_P_5050	270	2.628912
NV_P_5050	280	3.041793
NV_P_5050	290	3.568515
NV_P_5050	300	4.221784
NV_P_5050	310	5.037052
NV_P_5050	320	5.683616
NV_P_5050	330	5.781461
NV_P_5050	340	5.786717
NV_P_5050	350	5.786752
NV_P_5050	360	5.786752
NV_P_5050	370	5.786752
NV_P_5050	380	5.786752
NV_P_5050	390	5.786992
NV_P_5050	400	5.787398
NV_P_5050	410	5.790567
NV_P_5050	420	5.799502
NV_P_5050	430	5.812640
NV_P_5050	440	5.831813
NV_P_5050	450	5.881571
NV_P_5050	460	6.011577
NV_P_5050	470	6.252509
NV_P_5050	480	6.500109
NV_P_5050	490	6.790162
NV_P_5050	500	7.130534
NV_P_5050	510	7.350585
NV_P_5050	520	7.470864
NV_P_5050	530	7.532582
NV_P_5050	540	7.549666
NV_P_5050	550	7.552846
NV_P_5050	560	7.553209
NV_P_5050	570	7.553209
NV_P_5050	580	7.553209
NV_P_5050	590	7.553209
NV_P_5050	600	7.553268
NV_P_5050	610	7.553512
NV_P_5050	620	7.554493
NV_P_5050	630	7.556175
NV_P_5050	640	7.561416
NV_P_5050	650	7.572087
NV_P_5050	660	7.587863
NV_P_5050	670	7.612650
NV_P_5050	680	7.655715
NV_P_5050	690	7.737590
NV_P_5050	700	7.880279
NV_P_5050	710	8.043380
NV_P_5050	720	8.195469
NV_P_5050	730	8.387665
NV_P_5050	740	8.632530
NV_P_5050	750	8.911504
NV_P_5050	760	9.241732
NV_P_5050	770	9.592071
NV_P_5050	780	9.840015
NV_P_5050	790	9.972647
NV_P_5050	800	10.036996
NV_P_5050	810	10.081695
NV_P_5050	820	10.120037
NV_P_5050	830	10.147448
NV_P_5050	840	10.165245
NV_P_5050	850	10.172723
NV_P_5050	860	10.175094
NV_P_5050	870	10.175946
NV_P_5050	880	10.176244
NV_P_5050	890	10.176322
NV_P_5050	900	10.176415
NV_P_5050	910	10.176542
NV_P_5050	920	10.176927
NV_P_5050	930	10.177665
NV_P_5050	940	10.179900
NV_P_5050	950	10.182973
NV_P_5050	960	10.188651
NV_P_5050	970	10.198600
NV_P_5050	980	10.216643
NV_P_5050	990	10.239134
NV_P_5050	1000	10.319320
NV_P_5050	1010	10.359796
NV_P_5050	1020	10.428520
NV_P_5050	1030	10.523947
NV_P_5050	1040	10.638408
NV_P_5050	1050	10.779276
NV_P_5050	1060	10.955049
NV_P_5050	1070	11.192356
NV_P_5050	1080	11.484743
NV_P_5050	1090	11.812495
NV_P_5050	1100	12.185028
NV_P_5050	1110	12.647675
NV_P_5050	1120	13.258105
NV_P_5050	1130	13.950452
NV_P_5050	1140	14.577764
NV_P_5050	1150	15.103736
NV_P_5050	1160	15.600722
NV_P_5050	1170	16.074857
NV_P_5050	1180	16.475947
NV_P_5050	1190	16.797091
NV_P_5050	1200	17.045138
NV_P_5050	1210	17.230793
NV_P_5050	1220	17.362811
NV_P_5050	1230	17.466996
NV_P_5050	1240	17.551002
NV_P_5050	1250	17.623501
NV_P_5050	1260	17.671440
NV_P_5050	1270	17.700586
NV_P_5050	1280	17.717617
NV_P_5050	1290	17.726351
NV_P_5050	1300	17.730654
NV_P_5050	1310	17.732460
NV_P_5050	1320	17.733660
NV_P_5050	1330	17.734175
NV_P_5050	1340	17.734866
NV_P_5050	1350	17.735776
NV_P_5050	1360	17.736710
NV_P_5050	1370	17.739693
NV_P_5050	1380	17.834138
NV_P_5050	1390	17.839836
NV_P_5050	1400	17.848063
NV_P_5050	1410	17.860192
NV_P_5050	1420	17.879585
NV_P_5050	1430	17.905569
NV_P_5050	1440	17.939644
NV_P_5050	1450	17.985461
NV_P_5050	1460	18.034832
NV_P_5050	1470	18.099043
NV_P_5050	1480	18.176827
NV_P_5050	1490	18.270217
NV_P_5050	1500	18.396255
