Device	Inserts (in millions)	Cost (in hours)
ECP_7525	20	0.000254
ECP_7525	30	0.003214
ECP_7525	40	0.005835
ECP_7525	50	0.007216
ECP_7525	60	0.009702
ECP_7525	70	0.012126
ECP_7525	80	0.013080
ECP_7525	90	0.017429
ECP_7525	100	0.018553
ECP_7525	110	0.021010
ECP_7525	120	0.027245
ECP_7525	130	0.028976
ECP_7525	140	0.030982
ECP_7525	150	0.039152
ECP_7525	160	0.042332
ECP_7525	170	0.042381
ECP_7525	180	0.043306
ECP_7525	190	0.050438
ECP_7525	200	0.058396
ECP_7525	210	0.060735
ECP_7525	220	0.061240
ECP_7525	230	0.062652
ECP_7525	240	0.068904
ECP_7525	250	0.077554
ECP_7525	260	0.081424
ECP_7525	270	0.082794
ECP_7525	280	0.083246
ECP_7525	290	0.084696
ECP_7525	300	0.089471
ECP_7525	310	0.098878
ECP_7525	320	0.107515
ECP_7525	330	0.115819
ECP_7525	340	0.120363
ECP_7525	350	0.122626
ECP_7525	360	0.124055
ECP_7525	370	0.125506
ECP_7525	380	0.128363
ECP_7525	390	0.133349
ECP_7525	400	0.139539
ECP_7525	410	0.145397
ECP_7525	420	0.150323
ECP_7525	430	0.153792
ECP_7525	440	0.156110
ECP_7525	450	0.157632
ECP_7525	460	0.159276
ECP_7525	470	0.161909
ECP_7525	480	0.166086
ECP_7525	490	0.172419
ECP_7525	500	0.186084
ECP_7525	510	0.199003
ECP_7525	520	0.207197
ECP_7525	530	0.211762
ECP_7525	540	0.213933
ECP_7525	550	0.215077
ECP_7525	560	0.215896
ECP_7525	570	0.216427
ECP_7525	580	0.217065
ECP_7525	590	0.218220
ECP_7525	600	0.220437
ECP_7525	610	0.224832
ECP_7525	620	0.232588
ECP_7525	630	0.241582
ECP_7525	640	0.250584
ECP_7525	650	0.257904
ECP_7525	660	0.262929
ECP_7525	670	0.266039
ECP_7525	680	0.268006
ECP_7525	690	0.269375
ECP_7525	700	0.270184
ECP_7525	710	0.271071
ECP_7525	720	0.272292
ECP_7525	730	0.273836
ECP_7525	740	0.276463
ECP_7525	750	0.280494
ECP_7525	760	0.297248
ECP_7525	770	0.310551
ECP_7525	780	0.322612
ECP_7525	790	0.331851
ECP_7525	800	0.337407
ECP_7525	810	0.340212
ECP_7525	820	0.341677
ECP_7525	830	0.342680
ECP_7525	840	0.343406
ECP_7525	850	0.344028
ECP_7525	860	0.344514
ECP_7525	870	0.344874
ECP_7525	880	0.345169
ECP_7525	890	0.345648
ECP_7525	900	0.346566
ECP_7525	910	0.348351
ECP_7525	920	0.351823
ECP_7525	930	0.357297
ECP_7525	940	0.366681
ECP_7525	950	0.378487
ECP_7525	960	0.390482
ECP_7525	970	0.402634
ECP_7525	980	0.412802
ECP_7525	990	0.421067
ECP_7525	1000	0.427563
ECP_7525	1010	0.433012
ECP_7525	1020	0.437072
ECP_7525	1030	0.439719
ECP_7525	1040	0.442881
ECP_7525	1050	0.445253
ECP_7525	1060	0.447957
ECP_7525	1070	0.450341
ECP_7525	1080	0.452233
ECP_7525	1090	0.454401
ECP_7525	1100	0.456459
ECP_7525	1110	0.458720
ECP_7525	1120	0.461334
ECP_7525	1130	0.464353
ECP_7525	1140	0.469104
ECP_7525	1150	0.480605
ECP_7525	1160	0.490741
ECP_7525	1170	0.501398
ECP_7525	1180	0.512556
ECP_7525	1190	0.522972
ECP_7525	1200	0.532646
ECP_7525	1210	0.540605
ECP_7525	1220	0.547076
ECP_7525	1230	0.551793
ECP_7525	1240	0.555772
ECP_7525	1250	0.559170
ECP_7525	1260	0.561612
ECP_7525	1270	0.563357
ECP_7525	1280	0.564885
ECP_7525	1290	0.566298
ECP_7525	1300	0.567602
ECP_7525	1310	0.568720
ECP_7525	1320	0.569775
ECP_7525	1330	0.570775
ECP_7525	1340	0.571717
ECP_7525	1350	0.572823
ECP_7525	1360	0.574037
ECP_7525	1370	0.575624
ECP_7525	1380	0.577548
ECP_7525	1390	0.580299
ECP_7525	1400	0.583363
ECP_7525	1410	0.588818
ECP_7525	1420	0.595817
ECP_7525	1430	0.604075
ECP_7525	1440	0.613488
ECP_7525	1450	0.624778
ECP_7525	1460	0.636034
ECP_7525	1470	0.647406
ECP_7525	1480	0.659473
ECP_7525	1490	0.670380
ECP_7525	1500	0.684581
