Device	Inserts (in millions)	Cost (in hours)
NV_S_7525	20	14.188750
NV_S_7525	30	1068.307083
NV_S_7525	40	1068.307083
NV_S_7525	50	1078.594568
NV_S_7525	60	7283.250158
NV_S_7525	70	7350.577140
NV_S_7525	80	7350.577140
NV_S_7525	90	7350.577140
NV_S_7525	100	7691.477083
NV_S_7525	110	11841.298750
NV_S_7525	120	16743.307757
NV_S_7525	130	16818.568888
NV_S_7525	140	16818.568888
NV_S_7525	150	16818.568888
NV_S_7525	160	16824.630687
NV_S_7525	170	17564.394885
NV_S_7525	180	20173.840085
NV_S_7525	190	25081.498044
NV_S_7525	200	30419.896443
NV_S_7525	210	30832.002825
NV_S_7525	220	30832.848022
NV_S_7525	230	30832.848022
NV_S_7525	240	30832.848022
NV_S_7525	250	30835.746427
NV_S_7525	260	30954.115791
NV_S_7525	270	32444.264273
NV_S_7525	280	39804.821481
NV_S_7525	290	52780.905309
NV_S_7525	300	69340.262948
NV_S_7525	310	87961.859798
NV_S_7525	320	108379.427636
NV_S_7525	330	113531.690628
NV_S_7525	340	113861.942803
NV_S_7525	350	113864.480557
NV_S_7525	360	113864.480557
NV_S_7525	370	113864.480557
NV_S_7525	380	113864.480557
NV_S_7525	390	113871.542764
NV_S_7525	400	113910.510922
NV_S_7525	410	114074.347081
NV_S_7525	420	114719.236296
NV_S_7525	430	115733.534084
NV_S_7525	440	117249.592608
NV_S_7525	450	121009.779803
NV_S_7525	460	130631.310958
NV_S_7525	470	148566.506770
NV_S_7525	480	166260.047034
NV_S_7525	490	186481.424020
NV_S_7525	500	210055.192446
NV_S_7525	510	225451.516073
NV_S_7525	520	234152.580737
NV_S_7525	530	238988.064467
NV_S_7525	540	240275.087442
NV_S_7525	550	240507.476782
NV_S_7525	560	240536.731548
NV_S_7525	570	240538.705234
NV_S_7525	580	240538.705234
NV_S_7525	590	240540.769637
NV_S_7525	600	240551.226941
NV_S_7525	610	240572.406583
NV_S_7525	620	240660.720749
NV_S_7525	630	240796.275289
NV_S_7525	640	241186.562644
NV_S_7525	650	241949.211500
NV_S_7525	660	243201.764501
NV_S_7525	670	245065.054183
NV_S_7525	680	248383.358882
NV_S_7525	690	254475.518989
NV_S_7525	700	264815.916053
NV_S_7525	710	276520.633838
NV_S_7525	720	287558.912998
NV_S_7525	730	301266.946132
NV_S_7525	740	318639.590922
NV_S_7525	750	338742.406820
NV_S_7525	760	361539.600010
NV_S_7525	770	386450.915162
NV_S_7525	780	404068.823432
NV_S_7525	790	413500.399751
NV_S_7525	800	418393.058050
NV_S_7525	810	421675.500917
NV_S_7525	820	424358.462862
NV_S_7525	830	426480.609784
NV_S_7525	840	427914.256314
NV_S_7525	850	428492.763191
NV_S_7525	860	428706.257076
NV_S_7525	870	428786.075822
NV_S_7525	880	428813.013089
NV_S_7525	890	428816.035091
NV_S_7525	900	428825.195738
NV_S_7525	910	428843.783075
NV_S_7525	920	428884.406849
NV_S_7525	930	428975.953792
NV_S_7525	940	429116.118954
NV_S_7525	950	429435.028124
NV_S_7525	960	429893.769677
NV_S_7525	970	430659.169036
NV_S_7525	980	431859.918254
NV_S_7525	990	433410.362382
NV_S_7525	1000	435246.613276
NV_S_7525	1010	438244.453045
NV_S_7525	1020	443204.261377
NV_S_7525	1030	449742.784690
NV_S_7525	1040	457356.351837
NV_S_7525	1050	465993.961906
NV_S_7525	1060	478761.909728
NV_S_7525	1070	495979.389778
NV_S_7525	1080	515597.184296
NV_S_7525	1090	537860.469842
NV_S_7525	1100	565230.319870
NV_S_7525	1110	599410.529434
NV_S_7525	1120	641561.245605
NV_S_7525	1130	692770.590626
NV_S_7525	1140	752262.236629
NV_S_7525	1150	812251.959641
NV_S_7525	1160	865143.832217
NV_S_7525	1170	909167.142863
NV_S_7525	1180	949044.173073
NV_S_7525	1190	987570.942237
NV_S_7525	1200	1020503.892450
NV_S_7525	1210	1044386.128837
NV_S_7525	1220	1061156.802978
NV_S_7525	1230	1073962.433220
NV_S_7525	1240	1084761.171765
NV_S_7525	1250	1093791.646798
NV_S_7525	1260	1101528.473471
NV_S_7525	1270	1107474.325349
NV_S_7525	1280	1111339.036026
NV_S_7525	1290	1113553.416481
NV_S_7525	1300	1114618.911361
NV_S_7525	1310	1115210.277213
NV_S_7525	1320	1115528.173430
NV_S_7525	1330	1115706.079757
NV_S_7525	1340	1115804.636338
NV_S_7525	1350	1115854.304285
NV_S_7525	1360	1115954.356094
NV_S_7525	1370	1116077.982983
NV_S_7525	1380	1116373.019546
NV_S_7525	1390	1116707.313780
NV_S_7525	1400	1117268.293028
NV_S_7525	1410	1118162.663127
NV_S_7525	1420	1119423.553268
NV_S_7525	1430	1121103.572630
NV_S_7525	1440	1123414.619369
NV_S_7525	1450	1126868.231489
NV_S_7525	1460	1130997.298364
NV_S_7525	1470	1136001.303295
NV_S_7525	1480	1142178.073683
NV_S_7525	1490	1150030.012961
NV_S_7525	1500	1159893.117742
