Device	Inserts (in millions)	Cost (in hours)
II_7525	30	0.402927
II_7525	40	0.402927
II_7525	50	0.402927
II_7525	60	0.978615
II_7525	70	0.978615
II_7525	80	0.978615
II_7525	90	0.978615
II_7525	100	1.801072
II_7525	110	1.801072
II_7525	120	1.801072
II_7525	130	1.801072
II_7525	140	1.801072
II_7525	150	1.801072
II_7525	160	2.976044
II_7525	170	2.976044
II_7525	180	2.976044
II_7525	190	2.976044
II_7525	200	2.976044
II_7525	210	2.976044
II_7525	220	2.976044
II_7525	230	2.976044
II_7525	240	2.976044
II_7525	250	4.654636
II_7525	260	4.654636
II_7525	270	4.654636
II_7525	280	4.654636
II_7525	290	4.654636
II_7525	300	4.654636
II_7525	310	4.654636
II_7525	320	4.654636
II_7525	330	4.654636
II_7525	340	4.654636
II_7525	350	4.654636
II_7525	360	4.654636
II_7525	370	4.654636
II_7525	380	7.052701
II_7525	390	7.052701
II_7525	400	7.052701
II_7525	410	7.052701
II_7525	420	7.052701
II_7525	430	7.052701
II_7525	440	7.052701
II_7525	450	7.052701
II_7525	460	7.052701
II_7525	470	7.052701
II_7525	480	7.052701
II_7525	490	7.052701
II_7525	500	7.052701
II_7525	510	7.052701
II_7525	520	7.052701
II_7525	530	7.052701
II_7525	540	7.052701
II_7525	550	7.052701
II_7525	560	10.478522
II_7525	570	10.478522
II_7525	580	10.478522
II_7525	590	10.478522
II_7525	600	10.478522
II_7525	610	10.478522
II_7525	620	10.478522
II_7525	630	10.478522
II_7525	640	10.478522
II_7525	650	10.478522
II_7525	660	10.478522
II_7525	670	10.478522
II_7525	680	10.478522
II_7525	690	10.478522
II_7525	700	10.478522
II_7525	710	10.478522
II_7525	720	10.478522
II_7525	730	10.478522
II_7525	740	10.478522
II_7525	750	10.478522
II_7525	760	10.478522
II_7525	770	10.478522
II_7525	780	10.478522
II_7525	790	10.478522
II_7525	800	10.478522
II_7525	810	10.478522
II_7525	820	15.372584
II_7525	830	15.372584
II_7525	840	15.372584
II_7525	850	15.372584
II_7525	860	15.372584
II_7525	870	15.372584
II_7525	880	15.372584
II_7525	890	15.372584
II_7525	900	15.372584
II_7525	910	15.372584
II_7525	920	15.372584
II_7525	930	15.372584
II_7525	940	15.372584
II_7525	950	15.372584
II_7525	960	15.372584
II_7525	970	15.372584
II_7525	980	15.372584
II_7525	990	15.372584
II_7525	1000	15.372584
II_7525	1010	15.372584
II_7525	1020	15.372584
II_7525	1030	15.372584
II_7525	1040	15.372584
II_7525	1050	15.372584
II_7525	1060	15.372584
II_7525	1070	15.372584
II_7525	1080	15.372584
II_7525	1090	15.372584
II_7525	1100	15.372584
II_7525	1110	15.372584
II_7525	1120	15.372584
II_7525	1130	15.372584
II_7525	1140	15.372584
II_7525	1150	15.372584
II_7525	1160	15.372584
II_7525	1170	15.372584
II_7525	1180	15.372584
II_7525	1190	22.364141
II_7525	1200	22.364141
II_7525	1210	22.364141
II_7525	1220	22.364141
II_7525	1230	22.364141
II_7525	1240	22.364141
II_7525	1250	22.364141
II_7525	1260	22.364141
II_7525	1270	22.364141
II_7525	1280	22.364141
II_7525	1290	22.364141
II_7525	1300	22.364141
II_7525	1310	22.364141
II_7525	1320	22.364141
II_7525	1330	22.364141
II_7525	1340	22.364141
II_7525	1350	22.364141
II_7525	1360	22.364141
II_7525	1370	22.364141
II_7525	1380	22.364141
II_7525	1390	22.364141
II_7525	1400	22.364141
II_7525	1410	22.364141
II_7525	1420	22.364141
II_7525	1430	22.364141
II_7525	1440	22.364141
II_7525	1450	22.364141
II_7525	1460	22.364141
II_7525	1470	22.364141
II_7525	1480	22.364141
II_7525	1490	22.364141
II_7525	1500	22.364141
