Device	Inserts (in millions)	Cost (in hours)
II_2575	30	0.402927
II_2575	40	0.402927
II_2575	50	0.402927
II_2575	60	0.978615
II_2575	70	0.978615
II_2575	80	0.978615
II_2575	90	0.978615
II_2575	100	1.801072
II_2575	110	1.801072
II_2575	120	1.801072
II_2575	130	1.801072
II_2575	140	1.801072
II_2575	150	1.801072
II_2575	160	2.976044
II_2575	170	2.976044
II_2575	180	2.976044
II_2575	190	2.976044
II_2575	200	2.976044
II_2575	210	2.976044
II_2575	220	2.976044
II_2575	230	2.976044
II_2575	240	2.976044
II_2575	250	4.654636
II_2575	260	4.654636
II_2575	270	4.654636
II_2575	280	4.654636
II_2575	290	4.654636
II_2575	300	4.654636
II_2575	310	4.654636
II_2575	320	4.654636
II_2575	330	4.654636
II_2575	340	4.654636
II_2575	350	4.654636
II_2575	360	4.654636
II_2575	370	4.654636
II_2575	380	7.052701
II_2575	390	7.052701
II_2575	400	7.052701
II_2575	410	7.052701
II_2575	420	7.052701
II_2575	430	7.052701
II_2575	440	7.052701
II_2575	450	7.052701
II_2575	460	7.052701
II_2575	470	7.052701
II_2575	480	7.052701
II_2575	490	7.052701
II_2575	500	7.052701
II_2575	510	7.052701
II_2575	520	7.052701
II_2575	530	7.052701
II_2575	540	7.052701
II_2575	550	7.052701
II_2575	560	10.478522
II_2575	570	10.478522
II_2575	580	10.478522
II_2575	590	10.478522
II_2575	600	10.478522
II_2575	610	10.478522
II_2575	620	10.478522
II_2575	630	10.478522
II_2575	640	10.478522
II_2575	650	10.478522
II_2575	660	10.478522
II_2575	670	10.478522
II_2575	680	10.478522
II_2575	690	10.478522
II_2575	700	10.478522
II_2575	710	10.478522
II_2575	720	10.478522
II_2575	730	10.478522
II_2575	740	10.478522
II_2575	750	10.478522
II_2575	760	10.478522
II_2575	770	10.478522
II_2575	780	10.478522
II_2575	790	10.478522
II_2575	800	10.478522
II_2575	810	10.478522
II_2575	820	15.372584
II_2575	830	15.372584
II_2575	840	15.372584
II_2575	850	15.372584
II_2575	860	15.372584
II_2575	870	15.372584
II_2575	880	15.372584
II_2575	890	15.372584
II_2575	900	15.372584
II_2575	910	15.372584
II_2575	920	15.372584
II_2575	930	15.372584
II_2575	940	15.372584
II_2575	950	15.372584
II_2575	960	15.372584
II_2575	970	15.372584
II_2575	980	15.372584
II_2575	990	15.372584
II_2575	1000	15.372584
II_2575	1010	15.372584
II_2575	1020	15.372584
II_2575	1030	15.372584
II_2575	1040	15.372584
II_2575	1050	15.372584
II_2575	1060	15.372584
II_2575	1070	15.372584
II_2575	1080	15.372584
II_2575	1090	15.372584
II_2575	1100	15.372584
II_2575	1110	15.372584
II_2575	1120	15.372584
II_2575	1130	15.372584
II_2575	1140	15.372584
II_2575	1150	15.372584
II_2575	1160	15.372584
II_2575	1170	15.372584
II_2575	1180	15.372584
II_2575	1190	22.364141
II_2575	1200	22.364141
II_2575	1210	22.364141
II_2575	1220	22.364141
II_2575	1230	22.364141
II_2575	1240	22.364141
II_2575	1250	22.364141
II_2575	1260	22.364141
II_2575	1270	22.364141
II_2575	1280	22.364141
II_2575	1290	22.364141
II_2575	1300	22.364141
II_2575	1310	22.364141
II_2575	1320	22.364141
II_2575	1330	22.364141
II_2575	1340	22.364141
II_2575	1350	22.364141
II_2575	1360	22.364141
II_2575	1370	22.364141
II_2575	1380	22.364141
II_2575	1390	22.364141
II_2575	1400	22.364141
II_2575	1410	22.364141
II_2575	1420	22.364141
II_2575	1430	22.364141
II_2575	1440	22.364141
II_2575	1450	22.364141
II_2575	1460	22.364141
II_2575	1470	22.364141
II_2575	1480	22.364141
II_2575	1490	22.364141
II_2575	1500	22.364141
