Device	Inserts (in millions)	Cost (in hours)
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	900	0.002043
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	910	0.002046
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	920	0.002055
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	930	0.002070
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	940	0.002099
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	950	0.002145
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	960	0.002205
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	970	0.002274
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	980	0.002351
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	990	0.002423
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1000	0.002484
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1010	0.002527
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1020	0.002556
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1030	0.002576
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1040	0.002590
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1050	0.002599
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1060	0.002604
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1070	0.002609
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1080	0.002613
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1090	0.002616
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1100	0.002619
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1110	0.002623
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1120	0.002629
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1130	0.002637
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1140	0.002649
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1150	0.002667
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1160	0.002694
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1170	0.002732
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1180	0.002809
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1190	0.002991
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1200	0.003096
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1210	0.003179
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1220	0.003239
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1230	0.003275
RAMDISK_ECP_ClusterAbs_LeadAbs_Read	1240	0.003296
