Device	Inserts (in millions)	Cost (in hours)
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	870	0.001809
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	880	0.001917
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	890	0.002057
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	900	0.002144
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	910	0.002196
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	920	0.002218
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	930	0.002225
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	940	0.002227
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	950	0.002228
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	960	0.002228
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	970	0.002228
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	980	0.002228
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	990	0.002228
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1000	0.002229
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1010	0.002230
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1020	0.002571
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1030	0.002578
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1040	0.002591
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1050	0.002616
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1060	0.002653
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1070	0.002705
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1080	0.002779
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1090	0.002860
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1100	0.002941
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1110	0.003008
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1120	0.003057
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1130	0.003093
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1140	0.003115
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1150	0.003126
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1160	0.003132
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1170	0.003135
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1180	0.003137
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1190	0.003139
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1200	0.003140
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1210	0.003141
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1220	0.003562
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1230	0.003564
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1240	0.003567
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1250	0.003572
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1260	0.003580
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1270	0.003592
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1280	0.003609
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1290	0.003636
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1300	0.003673
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1310	0.003725
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1320	0.003952
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1330	0.004072
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1340	0.004178
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1350	0.004267
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1360	0.004331
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1370	0.004368
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1380	0.004386
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1390	0.004394
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1400	0.004397
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1410	0.004397
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1420	0.004397
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1430	0.004398
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1440	0.004398
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1450	0.004398
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1460	0.004901
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1470	0.004901
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1480	0.004901
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1490	0.004901
RAMDISK_ECP_ClusterAbs_LeadAvg_Scan	1500	0.004968
