Device	Inserts (in millions)	Cost (in hours)
Intel900P_ECP_ClusterAbs_LeadAvg_Read	920	0.266322
Intel900P_ECP_ClusterAbs_LeadAvg_Read	930	0.266625
Intel900P_ECP_ClusterAbs_LeadAvg_Read	940	0.266767
Intel900P_ECP_ClusterAbs_LeadAvg_Read	950	0.266884
Intel900P_ECP_ClusterAbs_LeadAvg_Read	960	0.267012
Intel900P_ECP_ClusterAbs_LeadAvg_Read	970	0.267172
Intel900P_ECP_ClusterAbs_LeadAvg_Read	980	0.267332
Intel900P_ECP_ClusterAbs_LeadAvg_Read	990	0.267468
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1000	0.267764
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1010	0.268095
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1020	0.268858
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1030	0.270238
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1040	0.272643
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1050	0.276722
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1060	0.282798
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1070	0.291199
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1080	0.301092
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1090	0.310907
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1100	0.320270
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1110	0.327639
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1120	0.332547
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1130	0.335677
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1140	0.337340
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1150	0.338293
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1160	0.338842
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1170	0.339286
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1180	0.339661
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1190	0.339885
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1200	0.340134
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1210	0.340455
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1220	0.340840
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1230	0.341285
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1240	0.341939
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1250	0.342760
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1260	0.343905
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1270	0.345868
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1280	0.348637
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1290	0.352665
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1300	0.358015
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1310	0.384099
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1320	0.400120
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1330	0.412683
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1340	0.423543
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1350	0.431632
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1360	0.436726
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1370	0.439773
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1380	0.441099
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1390	0.441587
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1400	0.441744
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1410	0.441770
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1420	0.441800
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1430	0.441827
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1440	0.441847
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1450	0.441895
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1460	0.441988
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1470	0.442059
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1480	0.442177
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1490	0.442340
Intel900P_ECP_ClusterAbs_LeadAvg_Read	1500	0.451964
