Device	Inserts (in millions)	Cost (in hours)
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	910	0.235621
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	920	0.236091
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	930	0.275126
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	940	0.275454
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	950	0.275688
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	960	0.275881
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	970	0.276133
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	980	0.276340
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	990	0.276524
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1000	0.276778
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1010	0.277128
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1020	0.277426
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1030	0.277749
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1040	0.278827
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1050	0.280379
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1060	0.283030
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1070	0.286935
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1080	0.293400
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1090	0.302838
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1100	0.326839
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1110	0.335890
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1120	0.341643
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1130	0.345566
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1140	0.348007
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1150	0.349930
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1160	0.351368
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1170	0.352693
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1180	0.353866
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1190	0.354965
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1200	0.355856
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1210	0.413266
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1220	0.414160
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1230	0.414983
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1240	0.415944
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1250	0.416991
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1260	0.417925
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1270	0.418997
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1280	0.420057
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1290	0.421117
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1300	0.422239
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1310	0.423457
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1320	0.424578
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1330	0.425579
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1340	0.426518
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1350	0.483610
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1360	0.484393
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1370	0.485252
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1380	0.486170
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1390	0.487312
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1400	0.488741
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1410	0.490200
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1420	0.491793
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1430	0.493452
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1440	0.495509
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1450	0.497052
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1460	0.498060
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1470	0.500004
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1480	0.505158
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1490	0.516498
Intel900P_ECP_ClusterAvg_LeadAbs_Scan	1500	0.551781
