Device	Inserts (in millions)	Cost (in hours)
Intel900P_ReproRead_FlushScan	1280	7.468446
Intel900P_ReproRead_FlushScan	1290	7.473114
Intel900P_ReproRead_FlushScan	1300	7.475464
Intel900P_ReproRead_FlushScan	1310	7.476303
Intel900P_ReproRead_FlushScan	1320	7.476774
Intel900P_ReproRead_FlushScan	1330	7.477026
Intel900P_ReproRead_FlushScan	1340	7.477200
Intel900P_ReproRead_FlushScan	1350	7.477313
Intel900P_ReproRead_FlushScan	1360	7.477563
Intel900P_ReproRead_FlushScan	1370	7.477817
Intel900P_ReproRead_FlushScan	1380	7.478297
Intel900P_ReproRead_FlushScan	1390	7.478973
Intel900P_ReproRead_FlushScan	1400	7.480266
Intel900P_ReproRead_FlushScan	1410	7.482439
Intel900P_ReproRead_FlushScan	1420	7.485298
Intel900P_ReproRead_FlushScan	1430	7.489191
Intel900P_ReproRead_FlushScan	1440	7.495099
Intel900P_ReproRead_FlushScan	1450	7.503063
Intel900P_ReproRead_FlushScan	1460	7.512980
Intel900P_ReproRead_FlushScan	1470	7.525123
Intel900P_ReproRead_FlushScan	1480	7.539627
Intel900P_ReproRead_FlushScan	1490	7.557390
Intel900P_ReproRead_FlushScan	1500	7.589908
