Device	Inserts (in millions)	Cost (in hours)
Intel900P_ReproRead_FlushRead	1280	7.453634
Intel900P_ReproRead_FlushRead	1290	7.458410
Intel900P_ReproRead_FlushRead	1300	7.460573
Intel900P_ReproRead_FlushRead	1310	7.461683
Intel900P_ReproRead_FlushRead	1320	7.462309
Intel900P_ReproRead_FlushRead	1330	7.462648
Intel900P_ReproRead_FlushRead	1340	7.462843
Intel900P_ReproRead_FlushRead	1350	7.462943
Intel900P_ReproRead_FlushRead	1360	7.463110
Intel900P_ReproRead_FlushRead	1370	7.463464
Intel900P_ReproRead_FlushRead	1380	7.463881
Intel900P_ReproRead_FlushRead	1390	7.464642
Intel900P_ReproRead_FlushRead	1400	7.465783
Intel900P_ReproRead_FlushRead	1410	7.467570
Intel900P_ReproRead_FlushRead	1420	7.470190
Intel900P_ReproRead_FlushRead	1430	7.474047
Intel900P_ReproRead_FlushRead	1440	7.479791
Intel900P_ReproRead_FlushRead	1450	7.487869
Intel900P_ReproRead_FlushRead	1460	7.498100
Intel900P_ReproRead_FlushRead	1470	7.509750
Intel900P_ReproRead_FlushRead	1480	7.523432
Intel900P_ReproRead_FlushRead	1490	7.540997
Intel900P_ReproRead_FlushRead	1500	7.563650
