Device	Inserts (in millions)	Cost (in hours)
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	900	0.260372
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	910	0.265768
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	920	0.267689
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	930	0.268286
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	940	0.268508
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	950	0.268615
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	960	0.268810
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	970	0.269001
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	980	0.269140
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	990	0.269278
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1000	0.269483
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1010	0.269778
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1020	0.312297
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1030	0.313188
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1040	0.314739
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1050	0.317501
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1060	0.322296
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1070	0.328993
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1080	0.338401
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1090	0.348681
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1100	0.358275
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1110	0.366107
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1120	0.372177
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1130	0.376084
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1140	0.378208
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1150	0.379378
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1160	0.380052
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1170	0.380441
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1180	0.380691
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1190	0.380936
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1200	0.381217
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1210	0.381554
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1220	0.434549
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1230	0.434919
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1240	0.435443
Intel900P_ECP_ClusterAbs_LeadAvg_Scan	1250	0.436233
