Device	Inserts (in millions)	Cost (in hours)
Intel900P_ECP_ClusterAvg_LeadAvg_Read	930	0.166772
Intel900P_ECP_ClusterAvg_LeadAvg_Read	940	0.166988
Intel900P_ECP_ClusterAvg_LeadAvg_Read	950	0.167696
Intel900P_ECP_ClusterAvg_LeadAvg_Read	960	0.169725
Intel900P_ECP_ClusterAvg_LeadAvg_Read	970	0.173667
Intel900P_ECP_ClusterAvg_LeadAvg_Read	980	0.179790
Intel900P_ECP_ClusterAvg_LeadAvg_Read	990	0.200329
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1000	0.211480
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1010	0.221967
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1020	0.230357
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1030	0.235822
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1040	0.239566
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1050	0.241846
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1060	0.243240
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1070	0.244120
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1080	0.244762
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1090	0.245050
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1100	0.245190
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1110	0.245297
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1120	0.245361
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1130	0.245379
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1140	0.245384
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1150	0.245384
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1160	0.245384
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1170	0.245384
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1180	0.245384
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1190	0.245384
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1200	0.245384
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1210	0.245384
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1220	0.245384
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1230	0.245397
Intel900P_ECP_ClusterAvg_LeadAvg_Read	1240	0.245436
