Device	Inserts (in millions)	Cost (in hours)
Intel900P_ECP_ClusterAbs_LeadAbs_Read	920	0.245858
Intel900P_ECP_ClusterAbs_LeadAbs_Read	930	0.251573
Intel900P_ECP_ClusterAbs_LeadAbs_Read	940	0.258997
Intel900P_ECP_ClusterAbs_LeadAbs_Read	950	0.267635
Intel900P_ECP_ClusterAbs_LeadAbs_Read	960	0.276837
Intel900P_ECP_ClusterAbs_LeadAbs_Read	970	0.285075
Intel900P_ECP_ClusterAbs_LeadAbs_Read	980	0.291315
Intel900P_ECP_ClusterAbs_LeadAbs_Read	990	0.296126
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1000	0.299695
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1010	0.302218
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1020	0.304201
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1030	0.305785
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1040	0.307188
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1050	0.308283
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1060	0.309309
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1070	0.310456
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1080	0.311502
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1090	0.312505
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1100	0.313729
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1110	0.315316
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1120	0.317433
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1130	0.320705
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1140	0.325748
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1150	0.332800
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1160	0.346282
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1170	0.358261
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1180	0.367813
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1190	0.375444
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1200	0.381490
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1210	0.386364
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1220	0.389860
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1230	0.393027
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1240	0.395571
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1250	0.397876
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1260	0.399793
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1270	0.401244
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1280	0.402245
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1290	0.402910
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1300	0.403703
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1310	0.404526
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1320	0.405347
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1330	0.406181
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1340	0.407185
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1350	0.408515
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1360	0.410114
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1370	0.412529
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1380	0.415334
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1390	0.419191
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1400	0.423758
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1410	0.429899
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1420	0.436638
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1430	0.444904
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1440	0.453503
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1450	0.461650
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1460	0.470660
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1470	0.478091
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1480	0.485195
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1490	0.491528
Intel900P_ECP_ClusterAbs_LeadAbs_Read	1500	0.510214
