Device	Inserts (in millions)	Cost (in hours)
Intel900P_ReproPfiles_FlushScan	1190	16.765573
Intel900P_ReproPfiles_FlushScan	1200	17.007285
Intel900P_ReproPfiles_FlushScan	1210	17.183676
Intel900P_ReproPfiles_FlushScan	1220	17.325457
Intel900P_ReproPfiles_FlushScan	1230	17.426303
Intel900P_ReproPfiles_FlushScan	1240	17.510054
Intel900P_ReproPfiles_FlushScan	1250	17.580681
Intel900P_ReproPfiles_FlushScan	1260	17.627868
Intel900P_ReproPfiles_FlushScan	1270	17.657101
Intel900P_ReproPfiles_FlushScan	1280	17.674620
Intel900P_ReproPfiles_FlushScan	1290	17.685185
Intel900P_ReproPfiles_FlushScan	1300	17.689108
Intel900P_ReproPfiles_FlushScan	1310	17.691616
Intel900P_ReproPfiles_FlushScan	1320	17.693097
Intel900P_ReproPfiles_FlushScan	1330	17.693815
Intel900P_ReproPfiles_FlushScan	1340	17.694542
Intel900P_ReproPfiles_FlushScan	1350	17.695160
Intel900P_ReproPfiles_FlushScan	1360	17.696478
Intel900P_ReproPfiles_FlushScan	1370	17.698516
Intel900P_ReproPfiles_FlushScan	1380	17.702904
Intel900P_ReproPfiles_FlushScan	1390	17.710299
Intel900P_ReproPfiles_FlushScan	1400	17.719062
Intel900P_ReproPfiles_FlushScan	1410	17.732925
Intel900P_ReproPfiles_FlushScan	1420	17.750632
Intel900P_ReproPfiles_FlushScan	1430	17.778488
Intel900P_ReproPfiles_FlushScan	1440	17.819196
Intel900P_ReproPfiles_FlushScan	1450	17.860334
Intel900P_ReproPfiles_FlushScan	1460	17.913686
Intel900P_ReproPfiles_FlushScan	1470	17.977970
Intel900P_ReproPfiles_FlushScan	1480	18.058075
Intel900P_ReproPfiles_FlushScan	1490	18.158271
Intel900P_ReproPfiles_FlushScan	1500	18.280671
